time,V (V),I (A),T0 (C),T1 (C),T2 (C),T3 (C),T4 (C),T5 (C),Tw1 (C),Tw2 (C),Tw3 (C),P (V),T0cal (C),T1cal (C),T2cal (C),T3cal (C),T4cal (C),T5cal (C),Tw1cal (C),Tw2cal (C),Tw3cal (C),Pcal (psi),Q01 (W),Q12 (W),Q23 (W),Q34 (W),Q45 (W),T6ext (C)
2022-04-08T15:18:20.026928,77.82,0.6425,277.7279357910156,171.4134979248047,162.4061279296875,153.30465698242188,144.60130310058594,113.28286743164062,98.91747283935547,98.94603729248047,98.15463256835938,0.044902872294187546,280.02268042808,172.4410397009474,163.5670037709131,153.8127981511988,145.0451905905948,113.57329389633851,98.40557006049731,97.96074712648382,97.47061867823095,13.406837875387586,690.2217797633483,20.950746079166148,23.072430728221864,20.712552281300475,20.47055381504428,92.80052432012016
2022-04-08T15:18:23.137789,77.83,0.6425,277.6922607421875,171.38124084472656,162.3887481689453,153.3031005859375,144.59788513183594,113.26741027832031,98.94477081298828,98.93184661865234,98.16508483886719,0.04487421736121178,279.98661988947936,172.40840723377715,163.54941072894493,153.8112291327903,145.04174665618223,113.55769420079817,98.43318830097236,97.94649309037466,97.48120074737524,13.398228567626974,690.1997859589424,20.915239441479514,23.034527777640196,20.71698157349783,20.478460398010853,92.7804824551672
2022-04-08T15:18:25.620790,77.82,0.6425,277.70220947265625,171.38136291503906,162.38052368164062,153.30322265625,144.59803771972656,113.2627182006836,98.93040466308594,98.9430160522461,98.14994049072266,0.04483732581138611,279.9966761218008,172.4085307246652,163.54108531224537,153.81135219305764,145.0419004032542,113.55295885392881,98.41865360370727,97.95771239621541,97.46586833332312,13.38714458754984,690.2635123942686,20.935186500395005,23.014543895079402,20.716909079143964,20.481640456130805,92.77581981341346
2022-04-08T15:18:28.088786,77.83,0.6425,277.66851806640625,171.33804321289062,162.3512725830078,153.28421020507812,144.57264709472656,113.25823211669922,98.90267944335938,98.94325256347656,98.16525268554688,0.044880740344524384,279.9626206601968,172.36470689576439,163.51147524951233,153.79218555642035,145.0163168904749,113.54843140033665,98.3906031045775,97.9579499634839,97.48137067841259,13.400188382745128,690.3261842387899,20.901629164346588,22.989841194054478,20.732068275270734,20.467944770837022,92.7560890915893
2022-04-08T15:18:30.507307,300.0,2.4899,277.6794128417969,171.31956481933594,162.34860229492188,153.26031494140625,144.57003784179688,113.24886322021484,98.9178466796875,98.93526458740234,98.17158508300781,0.04492861405014992,279.973633160009,172.34601346258407,163.50877219214235,153.76809650908973,145.01368781554388,113.53897610609995,98.40594828682019,97.94992632057729,97.48778171300366,13.414571925910964,690.516771422635,20.863877423655648,23.04042724802528,20.681371343729353,20.47238481113734,92.79747811932836
2022-04-08T15:18:32.947308,300.0,2.4877,277.7002258300781,171.32611083984375,162.35231018066406,153.26492309570312,144.5580291748047,113.2254867553711,98.9011459350586,98.91539001464844,98.16377258300781,0.04485053941607475,279.9946710448042,172.35263566145636,163.5125255803761,153.7727420341816,145.00158792097818,113.51538406901426,98.38905160476321,97.9299630065642,97.47987219562864,13.391114584251202,690.6092595119312,20.870650409894523,23.038317002797594,20.720930639435956,20.479859750579063,92.73421177638454
2022-04-08T15:18:35.375306,300.0,2.4854,277.82427978515625,171.3271942138672,162.3311004638672,153.2567138671875,144.55264282226562,113.23016357421875,98.927490234375,98.93293762207031,98.16702270507812,0.04485499858856201,280.12006547543854,172.3537316430879,163.4910555818373,153.7644662312034,144.9961606493369,113.52010401638161,98.41570498216969,97.9475889651938,97.48316267844287,13.39245433222175,691.4067329108557,20.923926520595913,23.00710767884493,20.714201283242364,20.473259602046323,92.74568064410258
2022-04-08T15:18:37.814305,300.0,2.4838,278.1952209472656,171.32188415527344,162.3406982421875,153.247802734375,144.54647827148438,113.2418441772461,98.92105102539062,98.94804382324219,98.13843536376953,0.04486186429858208,280.4950148738051,172.34835978945722,163.50077114232715,153.755482831688,144.98994926762845,113.53189233517344,98.40919022673063,97.96276261653581,97.45422033312633,13.394517118779577,693.8467961935971,20.88830658568431,23.05133787823082,20.70765268222961,20.461551892106712,92.7640366025574
2022-04-08T15:18:40.272306,300.0,2.4833,278.8078918457031,171.35818481445312,162.3499755859375,153.25424194335938,144.5547637939453,113.236328125,98.9345703125,98.9631576538086,98.14094543457031,0.04485894739627838,281.1143060397127,172.38508289229452,163.51016233593262,153.76197426078986,144.99829773363757,113.52632541519532,98.42286812559082,97.9779439313381,97.45676157454858,13.393640742287564,697.5844336065229,20.952834596917274,23.058196931468586,20.70326562752122,20.470603003975704,92.76286949170651
2022-04-08T15:18:42.746313,300.0,2.4819,279.6571044921875,171.3868865966797,162.38697814941406,153.2679901123047,144.54539489746094,113.24641418457031,98.96322631835938,98.99419403076172,98.13294982910156,0.044868726283311844,281.9726949256317,172.41411868735,163.5476189880597,153.77583392339835,144.98885766341732,113.53650448602669,98.45186033107554,98.00911888773169,97.4486666778601,13.396578786082625,702.905393228992,20.93295376257459,23.114012845884172,20.758308799905464,20.457841946496274,92.71784536395795
2022-04-08T15:18:45.222307,300.0,2.4824,280.6943664550781,171.4630584716797,162.41004943847656,153.3011932373047,144.59140014648438,113.2627182006836,98.98467254638672,98.9693603515625,98.1561279296875,0.04485997557640076,283.0211651108296,172.49117700150038,163.57097340373645,153.8093063161132,145.0352124056226,113.55295885392881,98.47355817176178,97.98417432454065,97.47213260929101,13.393949656606589,709.1377728988493,21.059743506187672,23.090079956480075,20.72787560185437,20.47729032061902,92.76482140789483
